fabricante,ano,categoria,couro,combustivel,km,cilindros,tipo_cambio,rodas,cor,airbags,numero_proprietarios,adesivos_personalizados,historico_troca_oleo,codigo_concessionaria,classificacao_veiculo,faixa_preco
BMW,2012,Sedan,Sim,Gasol.,183000.0,4,Tiptronic,17,Prata,12,2,Sim,9,7895,Usado,1.0
TOYOTA,2015,Sedan,Sim,Hibrido,154312.0,4,Automatico,13,Preto,12,2,Sim,2,8752,Usado,0.0
MERCEDES-BENZ,2014,Sedan,Sim,Gasol.,124893.0,8,Tiptronic,10,Preto,12,1,Não,10,5419,Usado,2.0
DAIHATSU,2012,Hatchback,Nao,Gasol.,103000.0,3,Automatico,7,Preto,2,1,Sim,0,1472,Usado,0.0
MERCEDES-BENZ,2005,Cupê,Sim,GASOLINA,92800.0,6,Tiptronic,15,Prata,12,4,Sim,1,8911,Usado,1.0
MERCEDES-BENZ,2010,Sedan,Sim,Dies.,274771.0,8,Automatico,2,Branco,12,2,Sim,9,7592,Usado,0.0
FORD,2011,SUV,Sim,Gasolina,104000.0,6,Automatico,21,Preto,6,5,Sim,6,8093,Usado,0.0
HYUNDAI,2016,SUV,Sim,DIESEL,119240.0,4,Automatico,29,Azul,4,3,Sim,1,1245,Usado,2.0
MERCEDES-BENZ,2012,Sedan,Sim,Gasolina,70000.0,6,Automatico,15,Branco,11,5,Não,8,9505,Usado,0.0
HONDA,2009,Sedan,Nao,Hibrido,156000.0,4,Variator,21,Preto,4,1,Sim,10,2941,Usado,0.0
HYUNDAI,2011,SUV,Sim,Dies.,75054.0,4,Automatico,29,Branco,4,3,Sim,8,7645,Usado,0.0
TOYOTA,2017,Sedan,Sim,gasolina,102322.0,4,Automatico,32,Branco,12,4,Não,1,1492,Usado,0.0
MERCEDES-BENZ,2004,SUV,Sim,Gás Natural,279752.0,6,Tiptronic,17,Cinza,10,4,Não,10,9122,Usado,0.0
KIA,2014,Sedan,Sim,Gasolina,40801.0,4,Automatico,24,Preto,4,1,Não,3,9367,Usado,0.0
HONDA,2015,Hatchback,Sim,GASOLINA,60539.0,4,Automatico,29,Preto,4,3,Sim,7,7541,Usado,1.0
CHEVROLET,2013,Sedan,Sim,Gasol.,186448.0,8,Automatico,17,Preto,12,5,Não,4,3937,Usado,0.0
HONDA,2010,Cupê,Nao,Hibrido,185000.0,4,Tiptronic,12,Azul,8,2,Sim,7,6138,Usado,0.0
VOLKSWAGEN,2012,Hatchback,Sim,Gasolina,215747.0,5,Automatico,13,Cinza,12,3,Não,4,6857,Usado,0.0
LEXUS,2015,Cupê,Sim,gasolina,86000.0,6,Tiptronic,29,Cinza,16,1,Sim,6,2680,Usado,2.0
TOYOTA,2014,Sedan,Sim,Gasolina,12000.0,4,Tiptronic,2,Branco,6,4,Sim,2,5217,Usado,0.0
MERCEDES-BENZ,2011,SUV,Sim,DIESEL,275862.0,6,Automatico,4,Prata,12,5,Não,9,8150,Usado,0.0
CHEVROLET,2013,SUV,Sim,diesel,37106.0,4,Automatico,15,Cinza,4,5,Não,0,8026,Usado,1.0
HYUNDAI,2017,Universal,Sim,Diesel,188000.0,4,Automatico,4,Prata,4,4,Sim,5,3005,Usado,1.0
MERCEDES-BENZ,2000,SUV,Sim,Gás Natural,111111.0,6,Tiptronic,16,Cinza,12,3,Sim,10,4350,Usado,0.0
MERCEDES-BENZ,1998,Sedan,Sim,GASOLINA,253000.0,6,Automatico,9,Prata,6,3,Sim,5,6294,Usado,0.0
AUDI,2008,Sedan,Sim,Gasol.,158177.0,6,Tiptronic,22,Cinza,12,2,Sim,3,8251,Usado,1.0
TOYOTA,2013,Hatchback,Nao,Hibrido,135000.0,4,Automatico,26,Cinza,4,4,Não,8,7476,Usado,0.0
BMW,2010,Sedan,Sim,Gasolina,94000.0,6,Tiptronic,4,Branco,6,2,Sim,8,5283,Usado,1.0
MERCEDES-BENZ,2011,SUV,Sim,DIESEL,220323.0,6,Automatico,7,Preto,12,4,Não,2,5543,Usado,0.0
TOYOTA,2016,Sedan,Sim,Hibrido,31387.0,4,Automatico,18,Prata,12,4,Sim,3,5844,Usado,0.0
TOYOTA,2012,SUV,Nao,gasolina,98000.0,4,Tiptronic,11,Preto,10,4,Não,1,7513,Usado,1.0
LEXUS,2013,SUV,Sim,Hibrido,138038.0,6,Automatico,3,Branco,12,1,Não,10,8555,Usado,0.0
FORD,2010,Vagao de carga,Sim,Dies.,160000.0,4,Manual,22,Prata,4,4,Sim,5,7131,Usado,0.0
HYUNDAI,2013,Sedan,Nao,gasolina,130000.0,6,Automatico,1,Branco,2,4,Sim,3,1560,Usado,0.0
MERCEDES-BENZ,2011,Sedan,Sim,diesel,273186.0,6,Automatico,3,Branco,12,4,Sim,0,8411,Usado,0.0
MERCEDES-BENZ,2000,Minivan,Nao,GASOLINA,70300.0,4,Manual,23,Prata,8,2,Sim,10,7155,Usado,0.0
VOLKSWAGEN,2000,Hatchback,Nao,GASOLINA,230000.0,4,Manual,31,Azul,16,5,Sim,2,8817,Usado,0.0
OPEL,2009,Vagao de carga,Nao,Gás Natural,240000.0,4,Manual,30,Branco,0,2,Não,9,1916,Usado,0.0
HYUNDAI,2013,Sedan,Sim,Gasolina,52668.0,4,Automatico,24,Preto,4,4,Não,4,4475,Usado,0.0
AUDI,2014,Hatchback,Sim,Gasolina,191373.0,6,Automatico,21,Cinza,0,2,Sim,9,2133,Usado,0.0
MERCEDES-BENZ,1997,Microonibus,Nao,Dies.,111000.0,1,Manual,30,Vermelho,1,2,Sim,9,7917,Usado,0.0
TOYOTA,2013,Sedan,Sim,Hibrido,114526.0,4,Automatico,4,Branco,12,4,Não,1,4219,Usado,0.0
JEEP,2014,SUV,Sim,DIESEL,176300.0,4,Automatico,29,Marrom,4,4,Não,6,1207,Usado,2.0
BMW,1995,Cupê,Nao,Gasolina,177000.0,6,Manual,19,Red,0,1,Sim,1,5028,Usado,0.0
HYUNDAI,2014,Minivan,Sim,diesel,115417.0,4,Automatico,5,Prata,4,4,Não,4,5618,Usado,1.0
TOYOTA,2008,Hatchback,Sim,Hibrido,145579.0,4,Automatico,32,Prata,8,5,Sim,0,9605,Usado,0.0
TOYOTA,2005,Hatchback,Nao,Gasolina,138000.0,4,Automatico,16,Branco,4,5,Não,2,1738,Usado,0.0
HONDA,2013,Hatchback,Sim,Gasolina,131200.0,4,Automatico,15,Preto,4,1,Sim,3,1291,Usado,0.0
HYUNDAI,2011,Sedan,Sim,Gasolina,161518.0,4,Automatico,23,Branco,4,5,Sim,0,5140,Usado,0.0
FIAT,2013,SUV,Sim,Gasol.,135914.0,4,Automatico,18,Preto,12,5,Sim,8,8701,Usado,0.0
TOYOTA,2007,Hatchback,Nao,Hibrido,200000.0,4,Automatico,12,Prata,8,4,Não,5,5340,Usado,0.0
SUBARU,2015,Hatchback,Sim,Gasol.,61230.0,4,Automatico,25,Red,10,1,Não,3,1934,Usado,1.0
HYUNDAI,2015,Hatchback,Nao,gasolina,62000.0,4,Tiptronic,24,Azul,12,4,Sim,5,7520,Usado,0.0
MITSUBISHI,2005,SUV,Nao,Gasolina,231212.0,4,Automatico,12,Prata,6,2,Não,0,5908,Usado,0.0
TOYOTA,2013,SUV,Sim,Hibrido,114526.0,4,Automatico,5,Branco,12,4,Não,9,4703,Usado,0.0
HYUNDAI,2017,SUV,Sim,Diesel,150563.0,4,Automatico,29,Preto,4,2,Não,0,9977,Usado,1.0
HYUNDAI,2011,Minivan,Sim,diesel,65564.0,4,Automatico,17,Prata,4,4,Sim,6,9779,Usado,0.0
SUBARU,2015,SUV,Sim,Gasolina,118848.0,4,Automatico,2,Red,12,3,Sim,0,4519,Usado,0.0
HYUNDAI,2016,Sedan,Sim,Dies.,107393.0,4,Automatico,16,Branco,4,5,Sim,6,2537,Usado,1.0
HYUNDAI,2016,Sedan,Sim,GASOLINA,33705.0,4,Automatico,31,Cinza,4,3,Sim,4,4535,Usado,1.0
TOYOTA,2014,Hatchback,Sim,GASOLINA,71000.0,4,Automatico,9,Preto,4,2,Não,0,1052,Usado,0.0
FORD,2015,Sedan,Sim,Hibrido,149048.0,4,Automatico,32,Branco,0,3,Sim,1,5955,Usado,0.0
DAEWOO,2010,Sedan,Sim,Diesel,53223.0,4,Automatico,19,Cinza,4,4,Sim,8,8969,Usado,0.0
LEXUS,2014,Sedan,Sim,Hibrido,113002.0,4,Automatico,11,Preto,12,1,Não,7,1945,Usado,0.0
MERCEDES-BENZ,2005,SUV,Sim,Gasol.,200000.0,8,Tiptronic,30,Prata,12,4,Sim,7,9662,Usado,1.0
AUDI,2015,SUV,Sim,Gasol.,54683.0,6,Tiptronic,25,Preto,12,4,Sim,6,9063,Usado,1.0
HYUNDAI,2011,SUV,Sim,diesel,245312.0,4,Automatico,20,Prata,4,2,Sim,9,6698,Usado,0.0
FORD,2009,Sedan,Sim,Hibrido,264000.0,4,Automatico,10,Preto,8,3,Não,4,6867,Usado,0.0
OPEL,1994,Sedan,Nao,gasolina,2697.0,4,Manual,22,Verde,2,2,Não,3,1667,Usado,0.0
TOYOTA,2014,Sedan,Sim,Gasolina,113600.0,4,Automatico,24,Prata,8,1,Não,0,4807,Usado,1.0
TOYOTA,2013,Sedan,Sim,Hibrido,232032.0,4,Automatico,11,Prata,12,3,Sim,7,8844,Usado,0.0
HYUNDAI,2014,SUV,Sim,Diesel,133169.0,4,Automatico,16,Branco,4,1,Sim,7,2161,Usado,1.0
KIA,2012,Sedan,Sim,GASOLINA,150246.0,4,Automatico,23,Marrom,12,5,Não,5,7713,Usado,0.0
CHEVROLET,2017,Sedan,Sim,Gasolina,150453.0,4,Automatico,17,Branco,12,5,Sim,6,1467,Usado,0.0
SSANGYONG,2011,SUV,Sim,Diesel,121649.0,4,Automatico,9,Prata,4,1,Sim,10,6252,Usado,1.0
MERCEDES-BENZ,2011,Sedan,Sim,Diesel,325811.0,8,Automatico,4,Preto,12,4,Não,9,7357,Usado,0.0
CHRYSLER,2016,Sedan,Sim,Gasol.,90835.0,4,Automatico,8,Preto,12,3,Não,0,2441,Usado,0.0
TOYOTA,2012,Hatchback,Sim,Hibrido,418667.0,4,Automatico,26,Branco,12,1,Não,3,4774,Usado,0.0
NISSAN,2002,Sedan,Nao,Gasol.,181000.0,4,Automatico,6,Roxo,12,3,Sim,5,2505,Usado,0.0
HYUNDAI,2014,Minivan,Sim,Dies.,154672.0,4,Automatico,25,Prata,4,5,Não,5,9772,Usado,1.0
NISSAN,2013,SUV,Sim,GASOLINA,75000.0,4,Tiptronic,15,Cinza,8,3,Sim,9,8309,Usado,1.0
TOYOTA,2017,Universal,Sim,Hibrido,6589.0,4,Automatico,5,Verde,4,2,Não,6,5584,Usado,1.0
LEXUS,2017,SUV,Sim,gasolina,69918.0,8,Automatico,9,Branco,12,4,Sim,1,8615,Usado,1.0
TOYOTA,2010,Hatchback,Nao,Hibrido,185000.0,4,Variator,8,Prata,6,4,Não,1,4129,Usado,0.0
MERCEDES-BENZ,2017,Cupê,Sim,GASOLINA,36866.0,6,Automatico,16,Prata,12,1,Não,3,5569,Usado,0.0
HYUNDAI,2016,Sedan,Sim,Diesel,37405.0,4,Automatico,13,Branco,4,1,Sim,6,7160,Usado,0.0
CHEVROLET,2012,Sedan,Sim,Gasolina,83244.0,4,Automatico,27,Preto,4,1,Sim,9,4099,Usado,0.0
LEXUS,2012,SUV,Sim,Gasolina,255406.0,8,Automatico,11,Preto,0,3,Não,7,9695,Usado,2.0
FORD,2016,Sedan,Sim,Hibrido,287178.0,4,Automatico,9,Cinza,12,2,Sim,6,7588,Usado,0.0
HYUNDAI,2014,Sedan,Sim,GASOLINA,112000.0,4,Tiptronic,24,Cinza,10,5,Não,2,7367,Usado,1.0
TOYOTA,2012,Hatchback,Sim,Hibrido,150000.0,4,Variator,1,Prata,8,4,Não,9,6233,Usado,1.0
CHEVROLET,2003,Hatchback,Nao,Gasolina,160000.0,4,Automatico,31,Red,2,4,Sim,4,7202,Usado,0.0
CHEVROLET,2013,Sedan,Sim,Gasol.,16800.0,4,Tiptronic,14,Azul,10,1,Sim,5,9575,Usado,0.0
TOYOTA,2008,SUV,Sim,Gasolina,138000.0,8,Automatico,30,Preto,10,5,Não,7,8354,Usado,2.0
BMW,2010,Sedan,Sim,GASOLINA,94000.0,6,Tiptronic,19,Azul ceu,0,4,Sim,10,8456,Usado,1.0
BMW,2013,Sedan,Sim,Gasol.,108800.0,4,Tiptronic,29,Branco,4,4,Não,1,4767,Usado,1.0
MERCEDES-BENZ,1989,Sedan,Nao,Gasol.,367000.0,6,Automatico,2,Cinza,0,2,Não,10,9937,Usado,0.0
HYUNDAI,2013,Sedan,Sim,Gasolina,120000.0,4,Automatico,25,Vermelho,8,3,Sim,1,6507,Usado,0.0
HONDA,2017,Sedan,Sim,Gasol.,28899.0,4,Automatico,12,Preto,4,1,Não,2,6551,Usado,2.0
SSANGYONG,2010,Sedan,Sim,Dies.,201000.0,4,Automatico,23,Prata,4,2,Sim,8,7013,Usado,0.0
HONDA,2005,Hatchback,Nao,Gasolina,0.0,4,Automatico,22,Prata,4,4,Sim,9,2194,Usado,0.0
HYUNDAI,2014,Minivan,Sim,Diesel,190000.0,4,Automatico,6,Branco,4,4,Não,8,4376,Usado,1.0
MITSUBISHI,1996,SUV,Nao,Gás Natural,198000.0,6,Automatico,30,Azul,2,4,Sim,3,4944,Usado,0.0
TOYOTA,2011,Hatchback,Sim,Gasolina,139300.0,4,Automatico,9,Branco,6,5,Não,6,4579,Usado,0.0
MERCEDES-BENZ,2004,Sedan,Nao,DIESEL,259000.0,4,Tiptronic,20,Prata,10,2,Sim,4,2010,Usado,0.0
HONDA,2012,Hatchback,Nao,GASOLINA,108000.0,4,Automatico,29,Azul,6,5,Não,8,2069,Usado,0.0
HYUNDAI,2015,Sedan,Sim,Gasolina,97896.0,4,Automatico,18,Azul,4,2,Sim,8,8429,Usado,1.0
BMW,2009,SUV,Sim,GASOLINA,960000.0,8,Tiptronic,26,Prata,12,4,Sim,6,2585,Usado,1.0
HYUNDAI,2017,SUV,Sim,Diesel,114886.0,4,Automatico,2,Branco,4,4,Não,4,8850,Usado,1.0
NISSAN,2005,SUV,Sim,Gás Natural,155200.0,6,Automatico,13,Prata,8,4,Sim,6,2299,Usado,1.0
MERCEDES-BENZ,2014,Sedan,Sim,Dies.,219030.0,6,Automatico,25,Preto,12,4,Sim,0,3709,Usado,1.0
HYUNDAI,2015,Sedan,Sim,GASOLINA,14368.0,4,Automatico,3,Preto,4,2,Sim,10,1985,Usado,1.0
TOYOTA,2012,Hatchback,Sim,Hibrido,297496.0,4,Automatico,8,Red,12,3,Sim,4,8007,Usado,0.0
LEXUS,2013,SUV,Sim,Hibrido,361603.0,6,Automatico,18,Preto,12,1,Sim,2,4757,Usado,0.0
LEXUS,2010,SUV,Sim,GASOLINA,260771.0,8,Automatico,9,Preto,0,1,Sim,7,7943,Usado,1.0
KIA,2017,Sedan,Sim,Gasol.,33005.0,4,Automatico,24,Preto,4,5,Não,7,9390,Usado,1.0
MERCEDES-BENZ,2018,SUV,Sim,GASOLINA,23000.0,8,Tiptronic,11,Preto,16,5,Sim,9,3854,Semi-novo,3.0
MERCEDES-BENZ,2010,Sedan,Sim,Dies.,189530.0,6,Automatico,12,Preto,12,2,Sim,0,4435,Usado,0.0
TOYOTA,2012,Hatchback,Nao,Hibrido,177120.0,4,Automatico,19,Red,12,5,Não,5,9866,Usado,1.0
TOYOTA,2014,Hatchback,Nao,Hibrido,120000.0,6,Automatico,15,Branco,6,4,Sim,0,9703,Usado,0.0
MERCEDES-BENZ,1998,Microonibus,Nao,Dies.,0.0,5,Manual,4,Azul,0,5,Sim,0,2068,Usado,0.0
CHEVROLET,2019,Sedan,Sim,GASOLINA,17507.0,4,Automatico,24,Marrom,12,3,Não,1,1309,Semi-novo,0.0
TOYOTA,2016,Sedan,Nao,Hibrido,45000.0,5,Automatico,18,Azul,12,5,Sim,6,6135,Usado,1.0
VOLKSWAGEN,2016,Sedan,Sim,GASOLINA,57794.0,4,Automatico,15,Branco,12,3,Não,3,7479,Usado,0.0
SUBARU,2015,Sedan,Sim,Gasolina,111285.0,4,Automatico,3,Preto,0,2,Não,2,6063,Usado,0.0
VAZ,1990,Sedan,Nao,Gasol.,18101.0,4,Manual,21,Branco,0,1,Sim,1,2364,Usado,0.0
TOYOTA,2015,Hatchback,Sim,GASOLINA,67971.0,4,Automatico,20,Branco,4,2,Sim,9,7346,Usado,1.0
TOYOTA,2012,Hatchback,Nao,Hibrido,128000.0,4,Automatico,15,Preto,6,4,Não,2,2035,Usado,0.0
HONDA,2012,Hatchback,Nao,Gasol.,62000.0,4,Tiptronic,13,Branco,6,4,Sim,10,6326,Usado,0.0
AUDI,2011,Hatchback,Sim,Gasol.,0.0,6,Tiptronic,13,Branco,8,1,Não,6,1273,Usado,1.0
HYUNDAI,2016,SUV,Sim,Diesel,116887.0,4,Automatico,30,Preto,4,1,Não,6,7651,Usado,1.0
JEEP,2018,Sedan,Sim,Gasolina,12520.0,4,Automatico,6,Verde,12,3,Sim,4,3526,Semi-novo,0.0
OPEL,2008,Universal,Nao,Dies.,157000.0,4,Manual,10,Bege,6,1,Não,2,3167,Usado,0.0
CHEVROLET,2009,SUV,Sim,Diesel,76559.0,4,Automatico,11,Preto,4,5,Não,1,7276,Usado,0.0
OPEL,1998,Universal,Nao,DIESEL,0.0,4,Manual,5,Preto,2,5,Sim,2,1741,Usado,0.0
TOYOTA,2010,Hatchback,Sim,Hibrido,454699.0,4,Automatico,31,Preto,12,1,Não,4,3487,Usado,0.0
KIA,2013,Sedan,Sim,Gasolina,61336.0,6,Automatico,31,Prata,4,1,Não,3,2609,Usado,0.0
FIAT,2012,Sedan,Sim,Gasolina,137600.0,4,Manual,23,Marrom,8,4,Sim,9,5126,Usado,0.0
TOYOTA,2008,SUV,Sim,Hibrido,260053.0,6,Automatico,16,Prata,12,1,Sim,6,1841,Usado,0.0
HYUNDAI,2016,SUV,Nao,gasolina,52294.0,4,Automatico,2,Prata,10,2,Não,5,4253,Usado,1.0
FORD,2013,Sedan,Nao,GASOLINA,91779.0,4,Automatico,9,Prata,0,3,Sim,9,8938,Usado,0.0
HYUNDAI,2016,Sedan,Sim,Gasolina,77462.0,4,Automatico,28,Preto,4,3,Sim,2,2874,Usado,1.0
MINI,2013,SUV,Sim,GASOLINA,123000.0,4,Tiptronic,13,Azul,6,5,Não,0,1190,Usado,1.0
TOYOTA,2015,Hatchback,Sim,Hibrido,138513.0,4,Automatico,22,Branco,4,1,Não,0,2010,Usado,0.0
HYUNDAI,2012,SUV,Sim,Diesel,122603.0,4,Automatico,25,Cinza,4,5,Não,0,6422,Usado,1.0
LEXUS,2015,SUV,Sim,Gasolina,273493.0,8,Automatico,8,Prata,0,3,Não,2,9736,Usado,2.0
NISSAN,2011,SUV,Nao,Gasolina,55000.0,4,Tiptronic,28,Cinza,8,1,Não,2,8691,Usado,0.0
MASERATI,2014,Sedan,Sim,gasolina,43710.0,6,Automatico,23,Marrom,12,3,Sim,9,7510,Usado,0.0
NISSAN,2013,SUV,Nao,gasolina,220861.0,4,Tiptronic,32,Preto,12,5,Não,10,6506,Usado,0.0
MERCEDES-BENZ,2001,Sedan,Sim,GASOLINA,270000.0,6,Tiptronic,16,Preto,12,3,Não,4,3609,Usado,1.0
HYUNDAI,2011,Sedan,Sim,Gasol.,308501.0,4,Automatico,25,Azul,12,5,Não,7,1816,Usado,0.0
MERCEDES-BENZ,2015,SUV,Sim,GASOLINA,99542.0,4,Automatico,14,Branco,0,1,Sim,6,5365,Usado,0.0
GAZ,1997,Sedan,Nao,Gás Natural,0.0,4,Manual,9,Preto,0,2,Sim,7,1056,Usado,0.0
HYUNDAI,2012,Sedan,Sim,Gasol.,121362.0,4,Automatico,7,Preto,4,5,Sim,4,4550,Usado,0.0
BMW,2014,Sedan,Sim,Gasolina,84909.0,8,Automatico,7,Preto,0,3,Não,6,5337,Usado,1.0
HYUNDAI,2009,Cupê,Sim,Gasolina,119021.0,4,Automatico,25,Cinza,4,3,Sim,9,6373,Usado,0.0
HYUNDAI,2015,Sedan,Sim,Gasol.,51115.0,4,Automatico,14,Cinza,4,3,Não,7,9635,Usado,1.0
FORD,2015,Hatchback,Nao,GASOLINA,217600.0,4,Automatico,17,Branco,8,2,Não,5,4030,Usado,0.0
DODGE,2008,Sedan,Sim,Gasol.,319858.0,6,Automatico,21,Prata,12,2,Sim,2,6901,Usado,0.0
MITSUBISHI,2007,SUV,Nao,Gasolina,180000.0,4,Automatico,27,Red,2,2,Sim,4,5413,Usado,0.0
OPEL,2007,Hatchback,Nao,GASOLINA,180000.0,4,Manual,26,Preto,8,1,Sim,2,8772,Usado,0.0
CHEVROLET,2016,Sedan,Nao,GASOLINA,13120.0,4,Tiptronic,23,Branco,12,3,Não,3,6020,Usado,1.0
LEXUS,2012,SUV,Sim,Gasolina,255406.0,8,Automatico,8,Preto,0,4,Não,0,7403,Usado,0.0
SSANGYONG,2016,SUV,Sim,Diesel,43877.0,4,Automatico,27,Marrom,4,5,Não,4,5961,Usado,2.0
MERCEDES-BENZ,2013,SUV,Sim,DIESEL,99000.0,6,Tiptronic,22,Cinza,12,4,Sim,2,5665,Usado,2.0
TOYOTA,2012,Hatchback,Sim,Hibrido,72288.0,4,Automatico,24,Red,7,4,Não,8,1689,Usado,0.0
MERCEDES-BENZ,2009,Sedan,Sim,diesel,266061.0,6,Automatico,11,Preto,12,2,Sim,0,2472,Usado,0.0
TOYOTA,2009,Hatchback,Sim,Hibrido,173213.0,4,Automatico,20,Branco,12,2,Não,0,5117,Usado,0.0
MERCEDES-BENZ,2015,SUV,Sim,DIESEL,79080.0,6,Automatico,11,Cinza,12,3,Sim,4,2981,Usado,1.0
FORD,2013,Sedan,Nao,gasolina,100000.0,4,Automatico,13,Preto,8,5,Não,3,8302,Usado,0.0
SSANGYONG,2011,SUV,Sim,DIESEL,114570.0,4,Automatico,18,Branco,4,1,Sim,10,4622,Usado,1.0
TOYOTA,2009,SUV,Sim,Hibrido,420550.0,6,Automatico,6,Azul,12,3,Não,6,8040,Usado,0.0
TOYOTA,2014,Hatchback,Sim,Hibrido,146019.0,4,Automatico,17,Branco,12,1,Não,10,6053,Usado,0.0
FORD,2011,Vagao de carga,Nao,Dies.,219123.0,4,Manual,31,Prata,8,1,Sim,5,4305,Usado,0.0
HYUNDAI,2011,Sedan,Nao,Gasol.,152000.0,4,Automatico,27,Prata,8,3,Não,0,3000,Usado,0.0
TOYOTA,2012,Sedan,Nao,Gasolina,102088.0,4,Automatico,22,Cinza,0,4,Sim,2,8513,Usado,1.0
BMW,2001,Cupê,Nao,Gasol.,999999.0,6,Manual,26,Branco,0,5,Não,2,7995,Usado,0.0
HYUNDAI,2014,Sedan,Sim,gasolina,122566.0,4,Automatico,29,Prata,12,1,Sim,0,9204,Usado,0.0
SUZUKI,2005,Hatchback,Nao,Gasolina,190000.0,4,Manual,7,Prata,4,4,Sim,10,1851,Usado,0.0
HYUNDAI,2016,Minivan,Sim,Diesel,48800.0,4,Automatico,21,Prata,4,2,Sim,5,4018,Usado,1.0
MERCEDES-BENZ,2008,Minivan,Nao,DIESEL,198700.0,4,Manual,30,Branco,6,5,Sim,6,3944,Usado,0.0
SUBARU,2019,Sedan,Sim,Gasolina,6384.0,4,Automatico,22,Azul,12,5,Não,5,6711,Semi-novo,0.0
TOYOTA,2019,SUV,Sim,Gasolina,29541.0,4,Automatico,2,Azul,12,4,Não,1,1808,Semi-novo,0.0
FORD,1995,Hatchback,Nao,Gás Natural,250000.0,4,Manual,23,Prata,2,5,Não,7,4172,Usado,0.0
HYUNDAI,2011,SUV,Sim,Dies.,144166.0,4,Automatico,9,Preto,4,1,Não,10,9089,Usado,1.0
TOYOTA,2016,Sedan,Nao,Hibrido,140000.0,4,Automatico,25,Azul,12,3,Sim,9,3204,Usado,1.0
LEXUS,2010,SUV,Sim,Gasolina,155821.0,8,Automatico,10,Preto,0,3,Não,6,8077,Usado,1.0
BMW,2014,SUV,Sim,diesel,260000.0,4,Tiptronic,32,Preto,12,1,Não,2,1321,Usado,2.0
LEXUS,2008,SUV,Sim,Gasolina,218126.0,8,Automatico,4,Preto,0,1,Sim,0,4429,Usado,0.0
TOYOTA,2013,Hatchback,Nao,Hibrido,129000.0,4,Variator,22,Branco,4,5,Não,1,8952,Usado,0.0
CHEVROLET,2013,Cupê,Nao,GASOLINA,155253.0,6,Manual,25,Preto,12,4,Não,5,6342,Usado,1.0
CHEVROLET,2014,Sedan,Nao,Gasolina,147200.0,4,Manual,1,Red,8,1,Sim,3,7883,Usado,0.0
LEXUS,2007,SUV,Sim,Hibrido,14000.0,6,Automatico,28,Preto,10,3,Sim,10,6750,Usado,1.0
TOYOTA,2017,Sedan,Sim,Gasolina,12865.0,4,Tiptronic,11,Bege,12,3,Não,9,4000,Usado,1.0
TOYOTA,2013,Hatchback,Nao,Hibrido,150000.0,6,Automatico,23,Branco,0,2,Não,10,2108,Usado,0.0
TOYOTA,2019,SUV,Sim,Gasol.,24339.0,4,Automatico,11,Azul,12,3,Não,10,7518,Semi-novo,0.0
HYUNDAI,2016,SUV,Sim,diesel,123178.0,4,Automatico,4,Azul,4,3,Não,1,3627,Usado,1.0
TOYOTA,2008,Hatchback,Sim,Hibrido,198000.0,4,Variator,13,Preto,6,4,Sim,4,4046,Usado,0.0
MERCEDES-BENZ,2005,Sedan,Sim,Gás Natural,187323.0,4,Automatico,32,Prata,6,5,Não,3,7544,Usado,0.0
OPEL,1999,Sedan,Nao,Gasol.,200000.0,4,Manual,27,Prata,4,2,Sim,9,5778,Usado,0.0
TOYOTA,2010,SUV,Sim,Gasol.,109534.0,4,Tiptronic,6,Branco,10,5,Não,0,4786,Usado,1.0
CADILLAC,2000,Sedan,Sim,Gás Natural,180000.0,6,Manual,22,Preto,12,2,Sim,4,3578,Usado,0.0
FORD,2011,SUV,Sim,Hibrido,130306.0,4,Automatico,4,Verde,0,5,Não,8,5079,Usado,0.0
TOYOTA,2008,Hatchback,Sim,Hibrido,204000.0,4,Automatico,13,Dourado,8,2,Sim,4,8515,Usado,0.0
TOYOTA,2020,Sedan,Sim,Gasol.,1669.0,6,Automatico,27,Preto,12,5,Sim,5,9282,Semi-novo,1.0
TOYOTA,2013,Sedan,Sim,Hibrido,190549.0,4,Automatico,27,Preto,12,2,Não,3,5881,Usado,0.0
AUDI,2008,SUV,Sim,GASOLINA,220000.0,6,Tiptronic,5,Prata,8,1,Sim,1,3036,Usado,0.0
OPEL,1999,Vagao de carga,Nao,gasolina,202966.0,4,Manual,6,Azul,4,5,Não,1,7039,Usado,0.0
NISSAN,2015,Hatchback,Sim,gasolina,75920.0,4,Automatico,29,Prata,4,3,Sim,4,7096,Usado,0.0
HONDA,2014,Cupê,Sim,GASOLINA,58000.0,4,Automatico,5,Preto,4,3,Não,10,1021,Usado,1.0
PORSCHE,2018,SUV,Sim,Gasol.,1166.0,4,Automatico,19,Branco,12,2,Sim,7,3098,Semi-novo,1.0
LEXUS,2012,SUV,Sim,GASOLINA,150909.0,8,Automatico,11,Preto,0,2,Não,4,3771,Usado,0.0
TOYOTA,2014,Sedan,Sim,Gasolina,238203.0,6,Automatico,18,Cinza,12,3,Sim,6,5109,Usado,0.0
MERCEDES-BENZ,2010,Sedan,Nao,GASOLINA,146000.0,6,Tiptronic,2,Branco,0,5,Não,5,7073,Usado,1.0
NISSAN,1999,SUV,Nao,Gás Natural,1600.0,6,Automatico,11,Preto,16,5,Sim,4,5587,Usado,0.0
TOYOTA,2013,Hatchback,Sim,Hibrido,161600.0,4,Automatico,11,Red,16,3,Sim,9,2905,Usado,1.0
